0001,1,298,365,149,271,0
0002,2,298,365,148,269,0
0003,3,297,364,147,268,0
0004,4,297,364,146,267,0
0005,5,297,364,145,266,0
0006,6,297,363,145,266,0
0007,7,297,362,145,265,0
0008,8,297,362,146,264,0
0009,9,298,363,140,259,0
0010,10,296,360,143,262,0
0011,11,298,363,141,260,0
0012,12,301,366,142,261,0
0013,13,303,368,145,264,0
0014,14,309,374,145,264,0
0015,15,309,374,143,262,0
0016,16,309,375,142,260,0
0017,17,310,376,139,258,0
0018,18,311,376,139,256,0
0019,19,312,377,137,255,0
0020,20,312,377,137,256,0
0021,21,312,378,136,256,0
0022,22,313,379,136,255,0
0023,23,313,379,136,256,0
0024,24,313,380,134,255,0
0025,25,312,379,134,255,0
0026,26,311,378,133,255,0
0027,27,310,377,131,252,0
0028,28,310,376,131,251,0
0029,29,309,375,129,249,0
0030,30,309,374,130,248,0
0031,31,308,373,128,246,0
0032,32,308,373,128,246,0
0033,33,308,374,127,246,0
0034,34,309,375,126,246,0
0035,35,308,374,124,244,0
0036,36,307,373,125,246,0
0037,37,308,375,131,253,0
0038,38,312,378,126,247,0
0039,39,314,380,127,246,0
0040,40,315,380,128,246,0
0041,41,317,381,126,243,0
0042,42,319,384,129,245,0
0043,43,317,382,130,247,0
0044,44,320,384,130,247,0
0045,45,322,386,132,249,0
0046,46,322,386,132,249,0
0047,47,324,389,134,252,0
0048,48,326,392,135,254,0
0049,49,326,392,135,255,0
0050,50,328,395,134,254,0
0051,51,328,395,135,255,0
0052,52,330,397,132,253,0
0053,53,328,395,134,255,0
0054,54,330,396,135,255,0
0055,55,327,392,134,252,0
0056,56,326,391,134,251,0
0057,57,328,393,134,251,0
0058,58,330,390,135,250,0
0059,59,331,395,137,252,0
0060,60,331,395,135,250,0
0061,61,333,397,137,250,0
0062,62,335,399,135,248,0
0063,63,338,402,139,248,0
0064,64,340,403,141,254,0
0065,65,340,403,137,250,0
0066,66,342,405,137,249,0
0067,67,344,407,137,249,0
0068,68,346,409,137,250,0
0069,69,349,411,138,250,0
0070,70,351,413,139,249,0
0071,71,353,414,139,249,0
0072,72,355,417,139,249,0
0073,73,356,417,139,248,0
0074,74,359,419,139,248,0
0075,75,360,420,139,247,0
0076,76,361,421,140,247,0
0077,77,362,422,139,247,0
0078,78,363,423,139,246,0
0079,79,365,425,138,245,0
0080,80,368,428,140,248,0
0081,81,367,426,139,245,0
0082,82,369,429,140,245,0
0083,83,371,430,139,244,0
0084,84,372,430,139,242,0
0085,85,374,432,139,242,0
0086,86,375,432,140,241,0
0087,87,377,434,139,240,0
0088,88,378,435,141,241,0
0089,89,379,436,142,240,0
0090,90,382,439,141,240,0
0091,91,384,442,141,241,0
0092,92,386,444,140,240,0
0093,93,388,446,140,241,0
0094,94,388,447,140,241,0
0095,95,390,449,140,242,0
0096,96,393,451,140,240,0
0097,97,394,453,139,241,0
0098,98,394,454,138,241,0
0099,99,396,455,138,241,0
0100,100,396,456,137,240,0
0101,101,396,455,137,240,0
0102,102,395,455,135,241,0
0103,103,397,457,134,241,0
0104,104,397,457,133,240,0
0105,105,395,456,132,240,0
0106,106,395,456,132,240,0
0107,107,394,455,132,241,0
0108,108,394,455,132,241,0
0109,109,393,454,132,242,0
0110,110,392,453,131,241,0
0111,111,391,453,131,242,0
0112,112,389,452,132,243,0
0113,113,388,451,129,242,0
0114,114,387,450,129,242,0
0115,115,387,450,129,244,0
0116,116,385,450,127,243,0
0117,117,383,448,127,244,0
0118,118,383,449,127,244,0
0119,119,383,448,127,245,0
0120,120,383,450,121,240,0
0121,121,381,447,123,243,0
0122,122,380,447,125,246,0
0123,123,379,446,125,247,0
0124,124,378,446,125,247,0
0125,125,378,446,124,247,0
0126,126,376,446,122,247,0
0127,127,376,445,122,247,0
0128,128,374,443,123,247,0
0129,129,373,441,115,238,0
0130,130,372,440,117,240,0
0131,131,372,440,115,238,0
0132,132,370,439,115,238,0
0133,133,370,439,115,240,0
0134,134,370,440,113,240,0
0135,135,371,441,114,241,0
0136,136,369,440,114,242,0
0137,137,367,438,113,242,0
0138,138,368,439,114,244,0
0139,139,368,439,115,246,0
0140,140,367,438,116,246,0
0141,141,366,438,116,247,0
0142,142,366,438,117,248,0
0143,143,366,438,117,248,0
0144,144,369,440,118,247,0
0145,145,367,438,118,247,0
0146,146,368,440,116,245,0
0147,147,370,442,120,249,0
0148,148,373,444,120,248,0
0149,149,368,440,121,250,0
0150,150,373,445,123,253,0
0151,151,376,449,125,255,0
0152,152,376,449,125,255,0
0153,153,370,442,125,255,0
0154,154,377,449,124,254,0
0155,155,375,448,126,256,0
0156,156,373,446,129,258,0
0157,157,370,442,131,260,0
0158,158,368,439,134,262,0
0159,159,367,439,135,263,0
0160,160,364,436,137,265,0
0161,161,364,435,137,264,0
0162,162,360,430,140,265,0
0163,163,361,432,140,265,0
0164,164,361,431,141,265,0
0165,165,358,428,144,263,0
0166,166,355,425,147,266,0
0167,167,353,422,144,255,0
0168,168,354,422,144,252,0
0169,169,354,417,147,251,0
0170,170,355,420,146,253,0
0171,171,355,419,145,245,0
0172,172,352,420,147,248,0
0173,173,352,416,145,248,0
0174,174,351,417,144,248,0
0175,175,354,413,146,248,0
0176,176,352,413,143,246,0
0177,177,352,414,143,246,0
0178,178,352,415,142,249,0
0179,179,350,417,145,261,0
0180,180,352,412,142,253,0
0181,181,351,417,141,243,0
0182,182,349,418,142,246,0
0183,183,349,413,142,241,0
0184,184,348,416,142,242,0
0185,185,347,412,141,242,0
0186,186,343,410,141,243,0
0187,187,343,409,141,247,0
0188,188,341,409,138,243,0
0189,189,339,406,137,243,0
0190,190,335,400,138,244,0
0191,191,335,396,137,248,0
0192,192,330,393,136,245,0
0193,193,330,391,133,246,0
0194,194,328,392,136,247,0
0195,195,329,388,133,251,0
0196,196,326,385,133,246,0
0197,197,322,387,133,247,0
0198,198,322,386,132,246,0
0199,199,320,383,132,248,0
0200,200,318,381,130,248,0
0201,201,317,385,132,244,0
0202,202,315,383,132,250,0
0203,203,315,383,132,249,0
0204,204,315,383,131,249,0
0205,205,314,383,131,250,0
0206,206,313,380,131,248,0
0207,207,314,382,129,247,0
0208,208,316,383,129,245,0
