0001,1,167,191,69,196,0
0002,2,167,196,65,196,0
0003,3,166,200,67,188,0
0004,4,161,203,65,188,0
0005,5,164,200,64,200,0
0006,6,162,214,60,192,0
0007,7,169,208,61,197,0
0008,8,166,207,66,193,0
0009,9,169,208,60,192,0
0010,10,168,206,66,193,0
0011,11,168,205,66,198,0
0012,12,164,204,68,193,0
0013,13,160,211,69,197,0
0014,14,167,210,69,197,0
0015,15,163,212,69,199,0
0016,16,161,213,72,205,0
0017,17,164,214,70,201,0
0018,18,161,218,75,205,0
0019,19,163,217,73,202,0
0020,20,159,212,75,207,0
0021,21,164,211,83,209,0
0022,22,166,215,81,205,0
0023,23,163,212,80,213,0
0024,24,163,213,80,211,0
0025,25,159,213,87,212,0
0026,26,160,215,84,205,0
0027,27,159,212,80,212,0
0028,28,159,214,75,208,0
0029,29,159,218,75,202,0
0030,30,160,217,77,199,0
0031,31,160,216,72,201,0
0032,32,159,214,65,203,0
0033,33,161,220,62,203,0
0034,34,164,221,72,205,0
0035,35,160,213,63,207,0
0036,36,163,224,67,206,0
0037,37,163,222,70,200,0
0038,38,167,220,71,199,0
0039,39,173,224,72,200,0
0040,40,171,219,70,201,0
0041,41,173,224,70,199,0
0042,42,177,228,65,197,0
0043,43,180,229,62,191,0
0044,44,176,232,63,192,0
0045,45,179,229,66,190,0
0046,46,181,226,66,197,0
0047,47,176,222,68,193,0
0048,48,178,220,70,196,0
0049,49,180,226,70,190,0
0050,50,178,227,74,192,0
0051,51,181,225,81,188,0
0052,52,186,226,83,197,0
0053,53,187,224,85,194,0
0054,54,186,231,82,191,0
0055,55,179,222,79,189,0
0056,56,174,223,82,196,0
0057,57,179,219,78,190,0
0058,58,177,223,80,186,0
0059,59,167,224,82,189,0
0060,60,169,225,76,195,0
0061,61,173,225,80,190,0
0062,62,170,228,82,197,0
0063,63,169,235,82,200,0
0064,64,170,231,81,193,0
0065,65,171,225,80,198,0
0066,66,167,226,79,194,0
0067,67,171,221,73,200,0
0068,68,169,230,80,194,0
0069,69,172,227,80,201,0
0070,70,174,226,76,192,0
0071,71,171,228,79,179,0
0072,72,170,225,77,193,0
0073,73,167,222,79,199,0
0074,74,170,214,75,200,0
0075,75,166,209,80,204,0
0076,76,169,211,78,204,0
0077,77,177,207,81,198,0
0078,78,174,218,82,202,0
0079,79,167,218,80,197,0
0080,80,169,229,76,198,0
0081,81,165,233,79,189,0
0082,82,174,229,79,188,0
0083,83,172,236,78,188,0
0084,84,174,223,81,190,0
0085,85,177,232,83,181,0
0086,86,178,233,79,173,0
0087,87,180,238,80,182,0
0088,88,176,234,80,187,0
0089,89,179,238,76,188,0
0090,90,181,235,70,196,0
0091,91,173,221,72,192,0
0092,92,179,223,71,189,0
0093,93,177,225,72,197,0
0094,94,179,224,74,196,0
0095,95,174,224,72,192,0
0096,96,176,225,76,195,0
0097,97,175,225,68,194,0
0098,98,181,224,71,194,0
0099,99,181,220,74,194,0
0100,100,177,224,74,205,0
0101,101,176,222,73,205,0
0102,102,179,217,75,194,0
0103,103,174,220,69,189,0
0104,104,174,220,66,193,0
0105,105,178,222,70,192,0
0106,106,181,220,73,189,0
0107,107,176,224,74,196,0
0108,108,178,222,76,202,0
0109,109,178,222,76,202,0
0110,110,178,222,76,202,0
0111,111,178,223,76,200,0
0112,112,183,222,75,203,0
0113,113,178,227,72,199,0
0114,114,182,225,66,199,0
0115,115,179,223,67,198,0
0116,116,181,223,64,196,0
0117,117,178,217,66,201,0
0118,118,181,219,70,200,0
0119,119,179,224,66,197,0
0120,120,173,225,67,197,0
0121,121,180,224,64,193,0
0122,122,179,223,62,192,0
0123,123,179,220,67,195,0
0124,124,181,223,65,193,0
0125,125,181,218,73,193,0
0126,126,182,220,73,190,0
0127,127,181,222,74,192,0
0128,128,187,227,80,194,0
0129,129,178,225,80,194,0
0130,130,183,223,81,196,0
0131,131,171,221,79,195,0
0132,132,171,221,80,186,0
0133,133,173,219,83,188,0
0134,134,174,219,86,193,0
0135,135,176,222,81,197,0
0136,136,178,223,76,198,0
0137,137,178,225,68,199,0
0138,138,177,225,76,192,0
0139,139,177,226,73,189,0
0140,140,178,221,82,198,0
0141,141,174,225,79,195,0
0142,142,173,225,74,197,0
0143,143,168,228,70,200,0
0144,144,166,227,71,201,0
0145,145,167,222,73,199,0
0146,146,168,226,72,197,0
0147,147,173,228,73,206,0
0148,148,169,229,79,204,0
0149,149,169,231,75,207,0
0150,150,167,229,71,201,0
0151,151,169,229,74,195,0
0152,152,169,231,63,194,0
0153,153,167,230,60,195,0
0154,154,169,229,58,189,0
0155,155,170,229,56,189,0
0156,156,175,230,53,198,0
0157,157,171,232,54,203,0
0158,158,176,231,59,204,0
0159,159,173,235,61,203,0
0160,160,176,236,63,206,0
0161,161,172,234,69,211,0
0162,162,173,234,66,206,0
0163,163,181,234,62,215,0
0164,164,175,243,67,204,0
0165,165,171,243,65,211,0
0166,166,180,255,69,209,0
0167,167,178,249,79,207,0
0168,168,177,252,89,201,0
0169,169,175,276,98,203,0
0170,170,171,253,92,212,0
0171,171,180,256,107,218,0
0172,172,184,253,105,226,0
0173,173,192,250,105,212,0
0174,174,189,253,103,212,0
0175,175,186,246,102,212,0
0176,176,190,248,99,213,0
0177,177,189,249,96,210,0
0178,178,194,250,90,209,0
0179,179,199,254,88,209,0
0180,180,198,250,87,208,0
0181,181,202,249,80,211,0
0182,182,201,252,80,204,0
0183,183,207,251,78,204,0
0184,184,204,248,76,201,0
0185,185,210,257,75,204,0
0186,186,209,255,75,209,0
0187,187,216,253,74,211,0
0188,188,216,260,78,209,0
0189,189,221,261,80,207,0
0190,190,220,258,79,209,0
0191,191,217,254,84,204,0
0192,192,216,253,81,211,0
0193,193,215,255,82,206,0
0194,194,221,258,84,205,0
0195,195,217,260,82,207,0
0196,196,217,260,82,198,0
0197,197,211,261,84,205,0
0198,198,217,262,84,209,0
0199,199,212,262,82,203,0
0200,200,210,259,86,207,0
0201,201,209,249,89,211,0
0202,202,208,246,92,207,0
0203,203,208,249,86,212,0
0204,204,207,243,88,208,0
0205,205,201,241,89,205,0
0206,206,199,245,86,199,0
0207,207,202,239,82,207,0
0208,208,199,240,79,210,0
0209,209,197,240,76,205,0
0210,210,198,235,73,206,0
0211,211,197,231,75,204,0
0212,212,195,230,77,207,0
0213,213,191,231,71,206,0
0214,214,189,229,82,210,0
0215,215,189,225,74,207,0
0216,216,190,223,76,209,0
0217,217,183,223,70,207,0
0218,218,184,221,72,207,0
0219,219,188,223,77,204,0
0220,220,186,222,74,213,0
0221,221,183,219,71,213,0
0222,222,186,221,74,210,0
0223,223,184,221,75,204,0
0224,224,182,218,77,210,0
0225,225,180,222,76,206,0
0226,226,178,217,82,205,0
0227,227,180,221,77,210,0
0228,228,175,216,79,208,0
0229,229,182,221,83,209,0
0230,230,180,221,80,207,0
0231,231,181,218,83,205,0
0232,232,180,217,83,206,0
0233,233,175,220,82,198,0
0234,234,181,220,80,198,0
0235,235,178,223,84,200,0
0236,236,178,223,87,200,0
0237,237,178,224,82,208,0
0238,238,180,221,83,203,0
0239,239,171,218,84,207,0
0240,240,180,224,87,208,0
0241,241,179,227,84,201,0
0242,242,188,226,86,205,0
0243,243,178,230,81,198,0
0244,244,179,231,83,203,0
0245,245,177,231,82,207,0
0246,246,175,230,82,211,0
0247,247,184,234,84,217,0
0248,248,183,233,81,207,0
0249,249,187,234,82,206,0
0250,250,192,232,80,204,0
0251,251,191,234,78,207,0
0252,252,190,237,76,211,0
0253,253,190,234,76,207,0
0254,254,190,237,74,206,0
0255,255,193,234,77,213,0
0256,256,191,239,80,213,0
0257,257,193,238,77,214,0
0258,258,195,240,75,211,0
0259,259,194,238,81,207,0
0260,260,197,236,81,207,0
0261,261,194,240,80,202,0
0262,262,193,238,83,197,0
0263,263,192,234,83,203,0
0264,264,196,240,89,203,0
0265,265,192,232,76,203,0
0266,266,186,236,80,203,0
0267,267,190,236,82,204,0
0268,268,185,240,81,203,0
0269,269,183,240,85,210,0
0270,270,184,239,85,209,0
0271,271,188,241,87,207,0
0272,272,189,234,87,205,0
0273,273,189,233,87,205,0
0274,274,191,231,82,200,0
0275,275,192,234,79,204,0
0276,276,195,240,81,204,0
0277,277,196,235,79,206,0
0278,278,193,236,81,205,0
0279,279,192,233,82,204,0
0280,280,193,234,81,205,0
0281,281,195,234,77,205,0
0282,282,198,231,83,203,0
0283,283,192,230,82,201,0
0284,284,195,234,84,205,0
