0001,1,163,210,44,208,0
0002,2,164,211,41,205,0
0003,3,165,209,35,207,0
0004,4,165,213,35,207,0
0005,5,161,215,37,207,0
0006,6,165,214,33,205,0
0007,7,164,215,30,207,0
0008,8,162,213,30,212,0
0009,9,161,215,22,202,0
0010,10,160,215,23,207,0
0011,11,160,217,26,207,0
0012,12,157,214,29,208,0
0013,13,159,205,35,207,0
0014,14,158,213,36,204,0
0015,15,158,215,39,212,0
0016,16,159,215,45,209,0
0017,17,160,218,47,206,0
0018,18,156,221,48,208,0
0019,19,158,216,47,208,0
0020,20,157,234,46,214,0
0021,21,156,238,61,222,0
0022,22,159,234,63,217,0
0023,23,159,235,63,218,0
0024,24,161,236,62,221,0
0025,25,158,232,60,218,0
0026,26,158,236,64,217,0
0027,27,156,236,66,217,0
0028,28,151,205,71,224,0
0029,29,148,203,70,223,0
0030,30,140,203,69,216,0
0031,31,133,187,67,215,0
0032,32,127,182,69,208,0
0033,33,124,187,64,212,0
0034,34,120,185,65,210,0
0035,35,120,188,63,203,0
0036,36,123,189,59,203,0
0037,37,125,183,59,203,0
0038,38,130,187,56,207,0
0039,39,138,188,55,204,0
0040,40,145,201,53,201,0
0041,41,149,200,54,202,0
0042,42,152,198,58,202,0
0043,43,149,200,55,202,0
0044,44,152,196,60,205,0
0045,45,150,199,63,197,0
0046,46,153,201,64,204,0
0047,47,146,195,67,208,0
0048,48,146,201,61,223,0
0049,49,142,198,66,220,0
0050,50,147,198,69,225,0
0051,51,146,200,69,225,0
0052,52,146,202,70,225,0
0053,53,140,197,70,230,0
0054,54,141,202,75,230,0
0055,55,142,199,73,233,0
0056,56,138,199,75,234,0
0057,57,136,195,80,237,0
0058,58,131,191,78,239,0
0059,59,129,189,78,241,0
0060,60,121,188,78,245,0
0061,61,116,181,75,238,0
0062,62,110,174,68,246,0
0063,63,104,170,66,241,0
0064,64,97,168,63,245,0
0065,65,96,163,62,241,0
0066,66,89,162,63,239,0
0067,67,86,160,71,237,0
0068,68,87,160,74,236,0
0069,69,89,163,71,231,0
0070,70,86,163,77,235,0
0071,71,89,158,78,240,0
0072,72,96,157,81,235,0
0073,73,96,152,80,233,0
0074,74,96,158,75,223,0
0075,75,96,156,80,227,0
0076,76,98,160,75,213,0
0077,77,101,163,73,206,0
0078,78,103,167,69,205,0
0079,79,111,170,65,204,0
0080,80,111,167,69,203,0
0081,81,111,172,68,201,0
0082,82,116,169,70,204,0
0083,83,120,170,71,205,0
0084,84,120,167,71,205,0
0085,85,121,169,74,204,0
0086,86,123,171,74,203,0
0087,87,125,174,74,204,0
0088,88,127,173,73,198,0
0089,89,130,175,74,194,0
0090,90,136,176,75,189,0
0091,91,135,175,76,197,0
0092,92,141,178,79,197,0
0093,93,140,177,80,203,0
0094,94,140,180,82,205,0
0095,95,138,178,87,211,0
0096,96,136,178,95,212,0
0097,97,138,178,95,215,0
0098,98,135,182,100,217,0
0099,99,139,182,102,219,0
0100,100,139,186,103,222,0
0101,101,140,187,102,222,0
0102,102,143,193,100,222,0
0103,103,143,196,100,225,0
0104,104,145,195,99,220,0
0105,105,149,202,97,218,0
0106,106,152,199,94,215,0
0107,107,159,204,91,217,0
0108,108,160,208,88,216,0
0109,109,159,212,86,219,0
0110,110,156,210,87,218,0
0111,111,155,205,87,216,0
0112,112,158,204,89,214,0
0113,113,154,201,90,216,0
0114,114,152,203,94,214,0
0115,115,152,204,98,213,0
0116,116,152,206,96,215,0
0117,117,150,208,95,216,0
0118,118,148,205,89,212,0
0119,119,150,207,90,213,0
0120,120,143,205,88,212,0
0121,121,145,201,86,209,0
0122,122,143,201,82,213,0
0123,123,140,193,78,212,0
0124,124,142,189,75,211,0
0125,125,140,186,75,211,0
0126,126,137,184,76,215,0
0127,127,142,183,76,214,0
0128,128,140,190,79,214,0
0129,129,141,188,81,219,0
0130,130,144,193,84,218,0
0131,131,145,192,81,218,0
0132,132,148,189,82,218,0
0133,133,151,189,83,216,0
0134,134,151,193,83,219,0
0135,135,149,197,83,213,0
0136,136,153,203,82,213,0
0137,137,152,201,82,213,0
0138,138,153,205,86,211,0
0139,139,151,206,86,206,0
0140,140,148,204,86,206,0
0141,141,147,205,85,210,0
0142,142,138,196,85,210,0
0143,143,136,188,81,213,0
0144,144,130,175,84,209,0
0145,145,125,171,77,206,0
0146,146,120,164,77,212,0
0147,147,117,158,73,208,0
0148,148,113,156,72,213,0
0149,149,112,152,71,213,0
0150,150,114,155,72,220,0
0151,151,113,153,72,221,0
0152,152,109,155,73,224,0
0153,153,110,156,75,227,0
0154,154,107,154,80,231,0
0155,155,111,157,85,231,0
0156,156,110,161,89,235,0
0157,157,108,164,91,235,0
0158,158,109,167,95,236,0
0159,159,108,171,95,235,0
0160,160,105,173,95,230,0
0161,161,106,174,94,229,0
0162,162,105,187,88,222,0
0163,163,106,187,85,221,0
0164,164,111,189,84,220,0
0165,165,111,190,81,211,0
0166,166,110,187,79,208,0
0167,167,112,185,80,211,0
0168,168,112,179,84,209,0
0169,169,109,177,82,205,0
0170,170,109,173,85,214,0
0171,171,105,168,84,210,0
0172,172,100,165,87,210,0
0173,173,95,161,88,211,0
0174,174,85,159,93,209,0
0175,175,87,156,95,213,0
0176,176,85,156,93,212,0
0177,177,83,155,96,210,0
0178,178,79,156,95,213,0
0179,179,81,160,98,213,0
0180,180,82,159,96,214,0
0181,181,84,160,96,217,0
0182,182,85,159,93,215,0
0183,183,89,160,91,214,0
0184,184,93,159,86,216,0
0185,185,97,157,80,215,0
0186,186,98,158,80,214,0
0187,187,98,157,80,214,0
0188,188,96,155,77,213,0
0189,189,91,150,76,209,0
0190,190,85,146,77,208,0
0191,191,78,142,77,208,0
0192,192,72,136,79,206,0
0193,193,63,131,78,206,0
0194,194,58,127,80,205,0
0195,195,50,124,78,203,0
0196,196,44,125,76,203,0
0197,197,42,124,77,200,0
0198,198,43,127,78,200,0
0199,199,40,129,80,202,0
0200,200,41,131,81,200,0
0201,201,43,134,81,199,0
0202,202,45,137,80,198,0
0203,203,46,137,83,199,0
0204,204,50,135,86,200,0
0205,205,50,135,84,197,0
0206,206,58,135,87,198,0
0207,207,61,138,87,197,0
0208,208,70,139,82,199,0
0209,209,72,141,80,200,0
0210,210,87,149,77,198,0
0211,211,92,151,75,200,0
0212,212,93,155,74,201,0
0213,213,103,159,72,197,0
0214,214,100,161,70,202,0
0215,215,104,162,66,205,0
0216,216,107,164,64,205,0
0217,217,106,160,61,210,0
0218,218,105,159,66,210,0
0219,219,105,159,70,208,0
0220,220,106,158,67,210,0
0221,221,107,156,65,210,0
0222,222,107,154,67,207,0
0223,223,105,153,68,209,0
0224,224,101,153,67,216,0
0225,225,100,150,68,218,0
0226,226,101,149,65,217,0
0227,227,99,148,66,217,0
0228,228,103,153,72,219,0
0229,229,109,158,75,216,0
0230,230,112,163,71,211,0
0231,231,106,162,71,218,0
0232,232,107,170,76,216,0
0233,233,109,172,77,221,0
0234,234,110,175,77,216,0
0235,235,110,174,80,222,0
0236,236,116,178,78,217,0
0237,237,115,177,77,214,0
0238,238,121,179,75,219,0
0239,239,123,189,72,217,0
0240,240,123,194,71,218,0
0241,241,125,188,70,217,0
0242,242,129,197,65,219,0
0243,243,129,196,62,218,0
0244,244,126,208,53,215,0
0245,245,134,201,53,218,0
0246,246,131,200,52,218,0
0247,247,131,202,54,217,0
0248,248,129,202,55,218,0
0249,249,128,204,56,215,0
0250,250,126,197,60,217,0
0251,251,122,197,63,219,0
0252,252,118,200,66,218,0
0253,253,112,192,70,223,0
0254,254,110,194,70,220,0
0255,255,108,192,71,220,0
0256,256,108,185,72,219,0
0257,257,110,190,70,211,0
0258,258,110,187,71,209,0
0259,259,116,194,69,208,0
0260,260,124,203,71,207,0
0261,261,128,211,71,205,0
0262,262,133,216,69,201,0
0263,263,137,225,66,196,0
0264,264,138,227,68,199,0
0265,265,137,234,64,200,0
0266,266,134,233,67,202,0
0267,267,133,228,64,201,0
0268,268,128,229,60,207,0
0269,269,126,230,61,203,0
0270,270,121,223,59,202,0
0271,271,113,215,58,202,0
0272,272,107,205,55,202,0
0273,273,92,176,53,201,0
0274,274,86,149,58,212,0
0275,275,85,150,58,210,0
0276,276,82,145,56,209,0
0277,277,83,146,56,216,0
0278,278,85,147,58,219,0
0279,279,91,142,57,218,0
0280,280,94,151,61,219,0
0281,281,97,150,62,221,0
0282,282,107,156,59,221,0
0283,283,112,157,58,228,0
0284,284,118,160,58,231,0
0285,285,122,165,55,233,0
0286,286,126,168,54,233,0
0287,287,127,169,55,227,0
0288,288,127,174,53,227,0
0289,289,128,183,52,219,0
0290,290,136,192,44,220,0
0291,291,139,195,42,230,0
0292,292,140,197,45,229,0
0293,293,139,196,42,228,0
0294,294,134,199,44,226,0
0295,295,133,201,43,229,0
0296,296,114,204,48,234,0
0297,297,111,201,52,234,0
0298,298,99,198,52,233,0
0299,299,108,198,53,237,0
