0001,1,138,177,57,194,0
0002,2,138,177,57,194,0
0003,3,139,178,56,198,0
0004,4,139,178,54,201,0
0005,5,137,179,56,201,0
0006,6,137,178,56,198,0
0007,7,135,181,58,196,0
0008,8,135,181,61,204,0
0009,9,135,180,64,198,0
0010,10,136,182,67,193,0
0011,11,136,185,72,198,0
0012,12,135,180,72,209,0
0013,13,138,185,78,200,0
0014,14,139,185,82,203,0
0015,15,138,188,85,202,0
0016,16,137,188,90,204,0
0017,17,138,187,92,215,0
0018,18,138,185,92,212,0
0019,19,140,184,94,219,0
0020,20,142,187,94,214,0
0021,21,141,185,93,220,0
0022,22,142,187,93,219,0
0023,23,141,185,92,220,0
0024,24,142,187,95,216,0
0025,25,141,185,91,225,0
0026,26,145,187,89,211,0
0027,27,147,190,89,213,0
0028,28,145,190,88,213,0
0029,29,148,191,88,213,0
0030,30,148,194,87,215,0
0031,31,147,193,87,207,0
0032,32,147,198,86,210,0
0033,33,148,199,84,215,0
0034,34,149,199,79,212,0
0035,35,148,203,81,206,0
0036,36,146,202,83,205,0
0037,37,148,206,80,201,0
0038,38,147,205,78,207,0
0039,39,150,206,73,199,0
0040,40,148,205,76,194,0
0041,41,148,209,71,199,0
0042,42,146,203,72,198,0
0043,43,148,208,69,193,0
0044,44,147,205,70,192,0
0045,45,143,201,70,195,0
0046,46,146,198,65,194,0
0047,47,142,197,70,196,0
0048,48,146,197,70,190,0
0049,49,137,194,68,186,0
0050,50,137,190,68,193,0
0051,51,133,191,69,187,0
0052,52,128,189,68,190,0
0053,53,124,185,68,188,0
0054,54,125,185,66,190,0
0055,55,122,180,67,187,0
0056,56,120,176,66,192,0
0057,57,120,175,64,189,0
0058,58,116,170,63,191,0
0059,59,114,170,62,193,0
0060,60,114,168,63,192,0
0061,61,115,166,63,188,0
0062,62,115,164,61,186,0
0063,63,111,161,62,183,0
0064,64,104,158,60,179,0
0065,65,99,160,64,181,0
0066,66,97,164,64,185,0
0067,67,92,159,66,187,0
0068,68,87,164,69,185,0
0069,69,89,165,72,187,0
0070,70,92,167,75,183,0
0071,71,97,168,79,185,0
0072,72,96,174,77,187,0
0073,73,107,180,80,190,0
0074,74,114,185,81,188,0
0075,75,122,195,81,191,0
0076,76,131,197,79,192,0
0077,77,136,199,85,192,0
0078,78,135,198,84,193,0
0079,79,139,206,82,195,0
0080,80,139,205,79,192,0
0081,81,139,210,78,191,0
0082,82,139,209,73,188,0
0083,83,135,205,69,184,0
0084,84,137,205,68,185,0
0085,85,137,203,69,185,0
0086,86,134,197,67,186,0
0087,87,130,192,65,185,0
0088,88,124,191,64,185,0
0089,89,119,184,62,180,0
0090,90,115,183,64,187,0
0091,91,114,181,64,187,0
0092,92,109,175,62,186,0
0093,93,105,168,65,184,0
0094,94,101,157,65,183,0
0095,95,103,159,65,184,0
0096,96,98,158,65,188,0
0097,97,98,154,64,181,0
0098,98,95,152,63,180,0
0099,99,93,146,61,181,0
0100,100,91,144,60,187,0
0101,101,89,144,56,179,0
0102,102,90,144,61,189,0
0103,103,90,143,58,188,0
0104,104,87,143,57,190,0
0105,105,87,139,52,185,0
0106,106,85,140,48,191,0
0107,107,84,136,45,192,0
0108,108,82,137,43,189,0
0109,109,82,133,43,185,0
0110,110,83,133,42,182,0
0111,111,82,136,41,185,0
0112,112,85,140,40,188,0
0113,113,90,137,41,184,0
0114,114,97,144,42,190,0
0115,115,95,146,42,189,0
0116,116,99,148,42,182,0
0117,117,101,154,44,183,0
0118,118,108,161,43,184,0
0119,119,108,158,43,180,0
0120,120,116,163,44,179,0
0121,121,112,167,45,179,0
0122,122,114,163,44,177,0
0123,123,112,165,44,177,0
0124,124,113,169,44,181,0
0125,125,111,171,43,181,0
0126,126,112,165,39,182,0
0127,127,109,171,46,181,0
0128,128,109,168,37,179,0
0129,129,108,172,40,178,0
0130,130,110,171,40,184,0
0131,131,114,172,41,181,0
0132,132,114,171,41,174,0
0133,133,118,171,40,178,0
0134,134,115,174,34,185,0
0135,135,113,170,31,177,0
0136,136,108,169,22,177,0
0137,137,111,177,33,180,0
0138,138,110,177,35,176,0
0139,139,107,182,36,180,0
0140,140,118,180,34,172,0
0141,141,116,182,31,175,0
0142,142,116,193,33,180,0
0143,143,122,195,33,177,0
0144,144,120,186,32,182,0
0145,145,123,187,34,184,0
0146,146,124,190,34,180,0
0147,147,126,192,34,184,0
0148,148,125,192,35,183,0
0149,149,129,196,35,191,0
0150,150,130,204,35,186,0
0151,151,131,197,35,180,0
0152,152,131,200,36,186,0
0153,153,131,202,38,195,0
0154,154,128,202,41,196,0
0155,155,136,207,42,195,0
0156,156,138,203,43,196,0
0157,157,140,209,40,199,0
0158,158,141,210,46,201,0
0159,159,143,212,50,199,0
0160,160,142,213,52,199,0
