0001,1,176,223,75,177,0
0002,2,176,223,75,177,0
0003,3,177,218,78,175,0
0004,4,174,219,79,177,0
0005,5,174,217,82,177,0
0006,6,173,218,85,178,0
0007,7,170,219,86,180,0
0008,8,167,219,86,179,0
0009,9,165,213,85,180,0
0010,10,162,213,82,180,0
0011,11,157,202,78,178,0
0012,12,152,202,77,174,0
0013,13,149,198,75,175,0
0014,14,147,189,76,174,0
0015,15,141,188,68,171,0
0016,16,138,187,63,167,0
0017,17,139,186,60,164,0
0018,18,138,184,60,162,0
0019,19,134,179,57,155,0
0020,20,136,183,56,154,0
0021,21,134,183,57,155,0
0022,22,134,184,55,160,0
0023,23,134,181,61,160,0
0024,24,133,176,66,168,0
0025,25,135,175,70,170,0
0026,26,133,177,74,175,0
0027,27,136,182,76,178,0
0028,28,134,180,69,180,0
0029,29,137,183,59,170,0
0030,30,140,187,53,163,0
0031,31,137,185,46,150,0
0032,32,139,178,47,143,0
0033,33,138,178,45,141,0
0034,34,135,179,47,142,0
0035,35,137,182,50,141,0
0036,36,136,180,49,141,0
0037,37,136,182,52,145,0
0038,38,139,183,55,144,0
0039,39,139,179,59,152,0
0040,40,140,180,60,154,0
0041,41,139,184,63,159,0
0042,42,138,180,64,160,0
0043,43,137,180,70,169,0
0044,44,136,180,68,172,0
0045,45,135,178,70,178,0
0046,46,136,183,69,177,0
0047,47,135,186,68,173,0
0048,48,134,179,64,171,0
0049,49,133,177,62,169,0
0050,50,129,174,63,167,0
0051,51,125,173,64,168,0
0052,52,124,172,66,172,0
0053,53,123,168,68,173,0
0054,54,122,168,67,180,0
0055,55,120,167,66,175,0
0056,56,124,170,66,180,0
0057,57,121,168,66,177,0
0058,58,122,170,62,175,0
0059,59,127,177,58,177,0
0060,60,128,184,58,179,0
0061,61,127,187,58,182,0
0062,62,131,189,58,178,0
0063,63,138,198,46,171,0
0064,64,140,211,45,166,0
0065,65,142,210,38,166,0
0066,66,145,211,43,167,0
0067,67,151,215,38,162,0
0068,68,149,218,36,161,0
0069,69,156,218,35,165,0
0070,70,157,219,36,160,0
0071,71,162,227,35,164,0
0072,72,166,226,35,160,0
0073,73,169,228,28,164,0
0074,74,171,228,34,161,0
0075,75,173,230,34,170,0
0076,76,174,229,36,167,0
0077,77,175,230,40,170,0
0078,78,173,233,45,173,0
0079,79,176,235,51,182,0
0080,80,176,235,50,177,0
0081,81,175,232,48,178,0
0082,82,178,236,44,176,0
0083,83,181,233,38,173,0
0084,84,178,235,39,171,0
0085,85,180,233,38,165,0
0086,86,180,236,39,159,0
0087,87,178,237,37,161,0
0088,88,178,231,37,159,0
0089,89,175,230,37,157,0
0090,90,174,228,38,154,0
0091,91,175,227,37,158,0
0092,92,174,230,35,156,0
0093,93,173,230,32,149,0
0094,94,171,227,35,152,0
0095,95,172,223,33,153,0
0096,96,173,226,36,154,0
0097,97,173,229,38,151,0
0098,98,168,228,39,154,0
0099,99,172,224,44,158,0
0100,100,169,231,47,159,0
0101,101,168,232,52,164,0
0102,102,166,217,56,165,0
0103,103,164,221,56,163,0
0104,104,164,227,57,164,0
0105,105,161,220,54,164,0
0106,106,158,223,51,163,0
0107,107,149,213,40,152,0
0108,108,145,204,34,151,0
0109,109,140,204,30,146,0
0110,110,143,201,30,144,0
0111,111,137,196,26,150,0
0112,112,135,193,28,146,0
0113,113,133,193,30,151,0
0114,114,134,193,32,151,0
0115,115,136,195,41,161,0
0116,116,134,194,47,168,0
0117,117,136,193,54,174,0
0118,118,135,201,51,181,0
0119,119,138,198,45,172,0
0120,120,139,202,35,163,0
0121,121,143,200,24,156,0
0122,122,141,203,20,145,0
0123,123,138,197,19,139,0
0124,124,140,190,19,142,0
0125,125,139,193,23,139,0
0126,126,137,190,30,139,0
0127,127,139,191,34,138,0
0128,128,139,190,38,139,0
0129,129,139,192,38,137,0
0130,130,138,196,39,144,0
0131,131,136,192,44,158,0
0132,132,138,195,46,164,0
0133,133,138,192,48,179,0
0134,134,135,190,50,180,0
0135,135,134,192,51,184,0
0136,136,134,190,49,188,0
0137,137,134,193,49,182,0
0138,138,133,191,48,185,0
0139,139,136,194,45,182,0
0140,140,133,192,43,182,0
0141,141,133,196,44,178,0
0142,142,130,193,48,175,0
0143,143,141,196,54,179,0
0144,144,139,199,54,182,0
0145,145,147,199,56,183,0
0146,146,147,202,57,189,0
0147,147,146,200,55,189,0
0148,148,147,208,56,179,0
0149,149,152,218,51,185,0
0150,150,151,216,49,185,0
0151,151,151,221,43,187,0
0152,152,154,218,42,185,0
0153,153,159,220,41,190,0
0154,154,158,225,38,188,0
0155,155,165,236,28,184,0
0156,156,163,239,24,183,0
0157,157,167,239,21,179,0
0158,158,171,243,15,176,0
0159,159,176,244,18,171,0
0160,160,174,244,17,173,0
0161,161,173,245,17,169,0
0162,162,178,246,16,172,0
0163,163,177,246,15,170,0
0164,164,178,244,15,168,0
0165,165,176,246,14,169,0
0166,166,177,248,15,172,0
0167,167,178,244,19,170,0
0168,168,177,245,25,176,0
0169,169,186,260,31,175,0
0170,170,185,256,35,183,0
0171,171,181,250,33,181,0
0172,172,184,249,31,171,0
0173,173,187,253,28,169,0
0174,174,185,244,24,169,0
0175,175,182,246,26,168,0
0176,176,180,243,26,168,0
0177,177,180,240,26,171,0
0178,178,176,241,26,167,0
0179,179,177,240,29,164,0
0180,180,178,245,28,166,0
0181,181,174,240,29,162,0
0182,182,177,240,29,160,0
0183,183,178,240,28,156,0
0184,184,179,237,29,161,0
0185,185,178,242,27,162,0
0186,186,179,239,29,160,0
0187,187,176,240,31,159,0
0188,188,179,237,33,160,0
0189,189,174,242,36,164,0
0190,190,176,245,43,164,0
0191,191,176,237,48,167,0
0192,192,172,235,50,169,0
0193,193,173,235,53,175,0
0194,194,169,228,51,171,0
0195,195,162,230,44,167,0
0196,196,161,222,42,163,0
0197,197,157,221,35,163,0
0198,198,151,225,32,157,0
0199,199,144,214,28,151,0
0200,200,142,210,25,154,0
0201,201,142,205,26,152,0
0202,202,138,207,28,152,0
0203,203,138,199,35,155,0
0204,204,135,200,41,160,0
0205,205,138,201,47,170,0
0206,206,137,201,48,174,0
0207,207,135,203,52,185,0
0208,208,141,202,44,176,0
0209,209,145,213,35,167,0
0210,210,145,209,28,159,0
0211,211,150,209,21,153,0
0212,212,148,215,14,152,0
0213,213,146,203,16,141,0
0214,214,149,204,22,145,0
0215,215,146,215,29,145,0
0216,216,142,215,28,146,0
0217,217,143,214,34,148,0
0218,218,145,212,38,149,0
0219,219,143,210,40,159,0
0220,220,142,208,44,159,0
0221,221,142,209,44,172,0
0222,222,142,213,51,174,0
0223,223,139,206,51,179,0
0224,224,140,204,50,183,0
0225,225,136,201,49,177,0
